answer,depth,len,used_facts,used_rules,premise,hypothesis
True,1,2,"[array(['The mouse is red.'], dtype=object)]","[array(['If something is red then it eats the tiger.'], dtype=object)]",The bald eagle does not chase the mouse. The tiger sees the bald eagle. The mouse is red. The tiger sees the mouse. The tiger does not eat the bald eagle. The cow is round. The bald eagle sees the tiger. Rough things are green. If something sees the tiger then it is rough. If the tiger is round and the tiger sees the mouse then the tiger sees the bald eagle. If something is red then it eats the tiger. If something sees the mouse and it eats the tiger then it does not eat the mouse. If something eats the cow and it chases the tiger then it chases the mouse. If the bald eagle eats the cow and the bald eagle is not green then the cow eats the tiger. If the bald eagle is round then the bald eagle chases the cow. ,The mouse eats the tiger.
True,1,2,"[array(['The bear chases the tiger.'], dtype=object)]","[array(['If someone chases the tiger then the tiger is blue.'],
       dtype=object)                                           ]",The bear is not big. The bear likes the cat. The cat is cold. The cat likes the tiger. The tiger chases the cat. The bear chases the cat. The tiger is cold. The cat chases the bear. The bear needs the tiger. The cat is not big. The tiger is kind. The tiger needs the bear. The tiger does not need the cat. The cat needs the bear. The bear needs the cat. The bear chases the tiger. If someone chases the tiger then the tiger is blue. If someone chases the cat and they are blue then they like the bear. ,The tiger is blue.
True,1,2,"[array(['The cat is kind.'], dtype=object)]","[array(['If something is kind then it sees the mouse.'], dtype=object)]",The mouse sees the cow. The cat is kind. The cow visits the mouse. If something is kind then it sees the mouse. ,The cat sees the mouse.
False,1,2,"[array(['Harry is green.'], dtype=object)]","[array(['If Harry is green then Harry is white.'], dtype=object)]",Erin is red. Erin is cold. Dave is young. Charlie is young. Dave is red. Harry is young. Charlie is cold. Harry is green. Dave is not white. Erin is round. If someone is round and not white then they are not quiet. If someone is young and not green then they are not white. If Harry is green then Harry is white. If someone is young and not round then they are red. If someone is white then they are not round. Young people are cold. ,Harry is not white.
False,1,2,"[array(['Gary is big.'], dtype=object)]","[array(['All big people are nice.'], dtype=object)]",Charlie is nice. Bob is big. Gary is big. Anne is cold. All big people are nice. If someone is nice then they are blue. ,Gary is not nice.
False,1,2,"[array(['The squirrel chases the cat.'], dtype=object)]","[array(['If the squirrel chases the cat then the cat is kind.'],
       dtype=object)                                            ]",The rabbit is cold. The rabbit chases the squirrel. The rabbit needs the dog. The cat sees the rabbit. The rabbit chases the dog. The squirrel needs the rabbit. The squirrel is not blue. The dog needs the squirrel. The rabbit is green. The cat needs the dog. The squirrel chases the cat. If someone is kind then they see the dog. If someone chases the rabbit then the rabbit sees the cat. If someone sees the dog then they see the squirrel. If someone sees the squirrel then the squirrel sees the dog. If the squirrel chases the cat then the cat is kind. If someone is blue then they do not chase the squirrel. If the cat is green and the cat sees the dog then the dog needs the rabbit. If someone is blue and red then they chase the dog. ,The cat is not kind.
True,1,2,"[array(['The dog chases the bear.'], dtype=object)]","[array(['If someone chases the bear then they see the dog.'], dtype=object)]",The bear is round. The dog chases the bear. If someone needs the bear then the bear chases the dog. If the bear chases the dog and the bear is red then the bear sees the dog. If someone chases the bear and they need the bear then they are blue. If someone chases the dog then the dog chases the bear. If someone chases the bear then they see the dog. If the bear chases the dog and the bear sees the dog then the dog sees the bear. ,The dog sees the dog.
False,1,2,"[array(['Dave is quiet.'], dtype=object)]","[array(['All quiet people are green.'], dtype=object)]",Dave is quiet. Anne is not young. Bob is young. Red people are furry. All quiet people are green. ,Dave is not green.
True,1,2,"[array(['The bear is green.'], dtype=object)]","[array(['If something is green then it sees the dog.'], dtype=object)]",The bear likes the cat. The mouse is big. The dog likes the mouse. The mouse is round. The cat visits the mouse. The bear likes the dog. The cat sees the dog. The dog is round. The cat is young. The cat sees the bear. The cat visits the bear. The dog likes the bear. The dog visits the mouse. The bear visits the dog. The mouse is cold. The bear is green. If something likes the cat then it visits the dog. If something is big and it visits the bear then the bear is green. If something is cold then it likes the cat. If something visits the mouse and the mouse visits the dog then it is cold. If something is green then it sees the dog. If something is green and cold then it likes the cat. If something likes the mouse then it sees the cat. ,The bear sees the dog.
True,1,2,"[array(['Dave is quiet.'], dtype=object)]","[array(['If Dave is quiet then Dave is kind.'], dtype=object)]","Dave is quiet. If Dave is smart and Dave is rough then Dave is green. Quiet, green things are not round. Quiet, rough things are not round. All green, rough things are red. All rough things are green. If Dave is quiet then Dave is kind. If something is smart and quiet then it is red. If something is kind then it is rough. ",Dave is kind.
True,1,2,"[array(['Fiona is kind.'], dtype=object)]","[array(['Kind things are not young.'], dtype=object)]",Bob is big. Fiona is kind. Erin is big. Bob is not smart. Harry is smart. Erin is young. Erin is smart. Kind things are not young. Rough things are not young. ,Fiona is not young.
False,1,2,"[array(['Harry is round.'], dtype=object)]","[array(['If something is round then it is kind.'], dtype=object)]","Erin is white. Anne is round. Anne is red. Harry is nice. Charlie is red. Harry is round. Harry is white. Big things are round. If something is round then it is kind. Round, kind things are nice. ",Harry is not kind.
False,1,2,"[array(['Gary is big.'], dtype=object)]","[array(['If someone is big then they are kind.'], dtype=object)]","Gary is nice. Fiona is nice. Gary is big. Fiona is rough. Fiona is kind. Gary is rough. Fiona is green. Fiona is quiet. Fiona is big. Charlie is kind. Charlie is rough. Fiona is white. All white people are kind. Nice, quiet people are rough. If Gary is kind then Gary is white. If someone is big then they are kind. All nice people are green. If someone is rough and quiet then they are nice. ",Gary is not kind.
False,1,2,"[array(['Charlie is red.'], dtype=object)]","[array(['If something is red then it is kind.'], dtype=object)]","Bob is quiet. Dave is round. Bob is rough. Bob is kind. Erin is big. Charlie is quiet. Erin is rough. Charlie is red. Charlie is rough. Bob is round. All rough, kind things are round. If something is red and not furry then it is rough. If something is round and quiet then it is big. All kind, furry things are rough. If Erin is round and Erin is big then Erin is kind. If something is big and red then it is round. If Charlie is not quiet then Charlie is not rough. If something is red then it is kind. ",Charlie is not kind.
